tanggal,waktu,sumber,moisture0,moisture1,moisture2,moisture3,moisture4,irrgation
14/03/2020,13:41:06,plant_vase2,0.79,0.74,0.8,0.86,0.01,False
14/03/2020,13:43:36,plant_vase2,0.79,0.74,0.81,0.85,0.01,False
14/03/2020,13:46:06,plant_vase2,0.79,0.75,0.82,0.8,0.0,False
14/03/2020,13:48:36,plant_vase2,0.79,0.75,0.82,0.8,0.0,False
14/03/2020,13:51:07,plant_vase2,0.79,0.74,0.81,0.8,0.0,False
14/03/2020,13:53:37,plant_vase2,0.79,0.74,0.81,0.75,0.01,False
14/03/2020,13:56:07,plant_vase2,0.79,0.74,0.82,0.8,0.01,False
14/03/2020,13:58:37,plant_vase2,0.79,0.74,0.79,0.84,0.01,False
14/03/2020,14:01:07,plant_vase2,0.8,0.75,0.86,0.85,0.01,False
14/03/2020,14:03:37,plant_vase2,0.8,0.75,0.86,0.79,0.01,False
14/03/2020,14:06:07,plant_vase2,0.79,0.74,0.81,0.79,0.01,False
14/03/2020,14:08:38,plant_vase2,0.8,0.75,0.86,0.85,0.01,False
14/03/2020,14:11:08,plant_vase2,0.79,0.75,0.82,0.87,0.0,False
14/03/2020,14:13:38,plant_vase2,0.79,0.74,0.8,0.84,0.01,False
14/03/2020,14:16:08,plant_vase2,0.8,0.75,0.86,0.77,0.01,False
14/03/2020,14:18:38,plant_vase2,0.8,0.75,0.85,0.79,0.0,False
14/03/2020,14:21:08,plant_vase2,0.8,0.75,0.86,0.86,0.0,False
14/03/2020,14:23:39,plant_vase2,0.79,0.74,0.82,0.8,0.01,False
14/03/2020,14:26:09,plant_vase2,0.79,0.74,0.82,0.86,0.01,False
14/03/2020,14:28:39,plant_vase2,0.79,0.74,0.83,0.85,0.01,False
14/03/2020,14:31:09,plant_vase2,0.8,0.75,0.85,0.86,0.01,False
14/03/2020,14:33:39,plant_vase2,0.79,0.75,0.84,0.86,0.01,False
14/03/2020,14:36:09,plant_vase2,0.79,0.74,0.82,0.87,0.01,False
14/03/2020,14:38:39,plant_vase2,0.79,0.74,0.82,0.86,0.01,False
14/03/2020,14:41:10,plant_vase2,0.79,0.74,0.82,0.8,0.0,False
14/03/2020,14:43:40,plant_vase2,0.79,0.74,0.83,0.8,0.01,False
14/03/2020,14:46:10,plant_vase2,0.79,0.74,0.8,0.8,0.0,False
14/03/2020,14:48:40,plant_vase2,0.79,0.74,0.82,0.8,0.01,False
14/03/2020,14:51:10,plant_vase2,0.79,0.74,0.8,0.8,0.01,False
14/03/2020,14:53:40,plant_vase2,0.8,0.74,0.86,0.8,0.0,False
14/03/2020,14:56:11,plant_vase2,0.79,0.74,0.81,0.86,0.01,False
14/03/2020,14:58:41,plant_vase2,0.79,0.74,0.84,0.86,0.01,False
14/03/2020,15:01:11,plant_vase2,0.8,0.75,0.86,0.86,0.01,False
14/03/2020,15:03:41,plant_vase2,0.79,0.74,0.82,0.79,0.01,False
14/03/2020,15:06:11,plant_vase2,0.79,0.74,0.82,0.8,0.01,False
14/03/2020,15:08:41,plant_vase2,0.79,0.74,0.83,0.86,0.01,False
14/03/2020,15:11:11,plant_vase2,0.8,0.75,0.86,0.87,0.01,False
14/03/2020,15:13:42,plant_vase2,0.79,0.74,0.8,0.86,0.01,False
14/03/2020,15:16:12,plant_vase2,0.79,0.74,0.82,0.78,0.01,False
14/03/2020,15:18:42,plant_vase2,0.79,0.74,0.83,0.78,0.01,False
14/03/2020,15:21:12,plant_vase2,0.79,0.74,0.82,0.85,0.01,False
14/03/2020,15:23:42,plant_vase2,0.79,0.74,0.82,0.86,0.01,False
14/03/2020,15:26:12,plant_vase2,0.79,0.74,0.82,0.79,0.01,False
14/03/2020,15:28:43,plant_vase2,0.79,0.74,0.84,0.86,0.0,False
14/03/2020,15:31:13,plant_vase2,0.79,0.74,0.82,0.86,0.01,False
14/03/2020,15:33:43,plant_vase2,0.79,0.74,0.84,0.85,0.01,False
14/03/2020,15:36:13,plant_vase2,0.79,0.74,0.8,0.86,0.01,False
14/03/2020,15:38:43,plant_vase2,0.79,0.74,0.82,0.86,0.01,False
14/03/2020,15:41:13,plant_vase2,0.8,0.75,0.87,0.84,0.0,False
14/03/2020,15:43:43,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,15:46:14,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,15:48:44,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,15:51:14,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,15:53:44,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,15:56:14,plant_vase2,0.8,0.75,0.87,0.8,0.01,False
14/03/2020,15:58:44,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:01:15,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:03:45,plant_vase2,0.8,0.74,0.87,0.8,0.0,False
14/03/2020,16:06:15,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:08:45,plant_vase2,0.78,0.73,0.78,0.79,0.01,False
14/03/2020,16:11:15,plant_vase2,0.78,0.73,0.78,0.79,0.01,False
14/03/2020,16:13:45,plant_vase2,0.79,0.74,0.81,0.79,0.01,False
14/03/2020,16:16:16,plant_vase2,0.79,0.74,0.82,0.8,0.01,False
14/03/2020,16:18:46,plant_vase2,0.79,0.74,0.83,0.79,0.01,False
14/03/2020,16:21:16,plant_vase2,0.79,0.74,0.81,0.79,0.01,False
14/03/2020,16:23:46,plant_vase2,0.79,0.74,0.79,0.79,0.0,False
14/03/2020,16:26:16,plant_vase2,0.79,0.74,0.83,0.8,0.0,False
14/03/2020,16:28:46,plant_vase2,0.79,0.74,0.82,0.8,0.01,False
14/03/2020,16:31:16,plant_vase2,0.79,0.74,0.86,0.8,0.0,False
14/03/2020,16:33:47,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:36:17,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:38:47,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:41:17,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:43:47,plant_vase2,0.8,0.75,0.87,0.8,0.01,False
14/03/2020,16:46:17,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:48:48,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:51:18,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:53:48,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:56:18,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,16:58:48,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:01:18,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:03:48,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:06:19,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:08:49,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:11:19,plant_vase2,0.8,0.75,0.87,0.8,0.01,False
14/03/2020,17:13:49,plant_vase2,0.8,0.75,0.87,0.8,0.01,False
14/03/2020,17:16:19,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:18:49,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:21:20,plant_vase2,0.8,0.75,0.87,0.8,0.01,False
14/03/2020,17:23:50,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:26:20,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:28:50,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:31:20,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:33:50,plant_vase2,0.8,0.75,0.87,0.8,0.01,False
14/03/2020,17:36:20,plant_vase2,0.8,0.75,0.87,0.8,0.0,False
14/03/2020,17:38:51,plant_vase2,0.8,0.75,0.87,0.81,0.01,False
14/03/2020,17:41:21,plant_vase2,0.8,0.75,0.87,0.81,0.01,False
14/03/2020,17:43:51,plant_vase2,0.8,0.75,0.87,0.81,0.0,False
14/03/2020,17:46:21,plant_vase2,0.8,0.75,0.87,0.89,0.01,False
14/03/2020,17:48:51,plant_vase2,0.8,0.75,0.87,0.87,0.01,False
14/03/2020,17:51:21,plant_vase2,0.8,0.75,0.87,0.84,0.01,False
14/03/2020,17:53:52,plant_vase2,0.78,0.73,0.8,0.79,0.01,False
14/03/2020,17:56:22,plant_vase2,0.8,0.75,0.87,0.87,0.01,False
14/03/2020,17:58:52,plant_vase2,0.78,0.73,0.8,0.87,0.01,False
14/03/2020,18:01:22,plant_vase2,0.79,0.74,0.81,0.87,0.01,False
14/03/2020,18:03:52,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
14/03/2020,18:06:22,plant_vase2,0.8,0.73,0.84,0.89,0.01,False
14/03/2020,18:08:52,plant_vase2,0.79,0.73,0.83,0.83,0.01,False
14/03/2020,18:11:23,plant_vase2,0.79,0.73,0.82,0.88,0.01,False
14/03/2020,18:13:53,plant_vase2,0.8,0.74,0.87,0.8,0.01,False
14/03/2020,18:16:23,plant_vase2,0.8,0.74,0.87,0.8,0.01,False
14/03/2020,18:18:53,plant_vase2,0.8,0.74,0.87,0.8,0.0,False
14/03/2020,18:21:23,plant_vase2,0.79,0.74,0.85,0.8,0.0,False
14/03/2020,18:23:53,plant_vase2,0.79,0.73,0.85,0.8,0.0,False
14/03/2020,18:26:24,plant_vase2,0.79,0.73,0.82,0.8,0.01,False
14/03/2020,18:28:54,plant_vase2,0.79,0.73,0.82,0.8,0.01,False
14/03/2020,18:31:24,plant_vase2,0.79,0.73,0.84,0.8,0.01,False
14/03/2020,18:33:54,plant_vase2,0.79,0.73,0.84,0.8,0.01,False
14/03/2020,18:36:24,plant_vase2,0.79,0.73,0.82,0.88,0.01,False
14/03/2020,18:38:54,plant_vase2,0.79,0.73,0.84,0.88,0.01,False
14/03/2020,18:41:25,plant_vase2,0.79,0.73,0.84,0.87,0.01,False
14/03/2020,18:43:55,plant_vase2,0.79,0.73,0.84,0.87,0.01,False
14/03/2020,18:46:25,plant_vase2,0.79,0.73,0.85,0.85,0.01,False
14/03/2020,18:48:55,plant_vase2,0.79,0.74,0.84,0.87,0.01,False
14/03/2020,18:51:25,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
14/03/2020,18:53:55,plant_vase2,0.8,0.74,0.86,0.8,0.01,False
14/03/2020,18:56:25,plant_vase2,0.79,0.73,0.83,0.81,0.01,False
14/03/2020,18:58:56,plant_vase2,0.79,0.73,0.83,0.89,0.01,False
14/03/2020,19:01:26,plant_vase2,0.79,0.73,0.85,0.87,0.01,False
14/03/2020,19:03:56,plant_vase2,0.79,0.73,0.83,0.8,0.01,False
14/03/2020,19:06:26,plant_vase2,0.79,0.73,0.83,0.8,0.01,False
14/03/2020,19:08:56,plant_vase2,0.79,0.73,0.83,0.8,0.01,False
14/03/2020,19:11:26,plant_vase2,0.79,0.73,0.83,0.8,0.01,False
14/03/2020,19:13:57,plant_vase2,0.79,0.73,0.83,0.8,0.0,False
14/03/2020,19:16:27,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
14/03/2020,19:18:57,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
14/03/2020,19:21:27,plant_vase2,0.79,0.73,0.83,0.86,0.01,False
14/03/2020,19:23:57,plant_vase2,0.79,0.73,0.83,0.79,0.01,False
14/03/2020,19:26:27,plant_vase2,0.79,0.72,0.83,0.8,0.01,False
14/03/2020,19:28:57,plant_vase2,0.79,0.72,0.82,0.81,0.01,False
14/03/2020,19:31:28,plant_vase2,0.79,0.73,0.83,0.8,0.01,False
14/03/2020,19:33:58,plant_vase2,0.79,0.72,0.83,0.78,0.01,False
14/03/2020,19:36:28,plant_vase2,0.79,0.72,0.83,0.8,0.01,False
14/03/2020,19:38:58,plant_vase2,0.79,0.72,0.83,0.8,0.01,False
14/03/2020,19:41:28,plant_vase2,0.79,0.72,0.83,0.8,0.01,False
14/03/2020,19:43:58,plant_vase2,0.79,0.72,0.83,0.83,0.01,False
14/03/2020,19:46:29,plant_vase2,0.79,0.72,0.83,0.79,0.01,False
14/03/2020,19:48:59,plant_vase2,0.79,0.72,0.85,0.8,0.01,False
14/03/2020,19:51:29,plant_vase2,0.79,0.72,0.84,0.8,0.01,False
14/03/2020,19:53:59,plant_vase2,0.79,0.72,0.84,0.8,0.0,False
14/03/2020,19:56:29,plant_vase2,0.79,0.72,0.84,0.8,0.0,False
14/03/2020,19:58:59,plant_vase2,0.79,0.73,0.85,0.88,0.01,False
14/03/2020,20:01:29,plant_vase2,0.79,0.73,0.86,0.81,0.0,False
14/03/2020,20:04:00,plant_vase2,0.79,0.72,0.83,0.86,0.01,False
14/03/2020,20:06:30,plant_vase2,0.79,0.72,0.84,0.79,0.01,False
14/03/2020,20:09:00,plant_vase2,0.79,0.73,0.85,0.8,0.01,False
14/03/2020,20:11:30,plant_vase2,0.79,0.73,0.84,0.87,0.01,False
14/03/2020,20:14:00,plant_vase2,0.8,0.73,0.86,0.88,0.01,False
14/03/2020,20:16:30,plant_vase2,0.79,0.73,0.84,0.8,0.01,False
14/03/2020,20:19:01,plant_vase2,0.79,0.73,0.84,0.8,0.01,False
14/03/2020,20:21:31,plant_vase2,0.79,0.73,0.87,0.83,0.0,False
14/03/2020,20:24:01,plant_vase2,0.79,0.72,0.81,0.8,0.01,False
14/03/2020,20:26:31,plant_vase2,0.79,0.73,0.83,0.86,0.01,False
14/03/2020,20:29:01,plant_vase2,0.79,0.73,0.85,0.85,0.01,False
14/03/2020,20:31:31,plant_vase2,0.78,0.72,0.78,0.79,0.01,False
14/03/2020,20:34:02,plant_vase2,0.79,0.73,0.82,0.8,0.01,False
14/03/2020,20:36:32,plant_vase2,0.79,0.72,0.79,0.89,0.01,False
14/03/2020,20:39:02,plant_vase2,0.79,0.73,0.85,0.88,0.01,False
14/03/2020,20:41:32,plant_vase2,0.79,0.73,0.82,0.83,0.01,False
14/03/2020,20:44:02,plant_vase2,0.79,0.73,0.82,0.88,0.01,False
14/03/2020,20:46:32,plant_vase2,0.79,0.73,0.83,0.88,0.01,False
14/03/2020,20:49:02,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
14/03/2020,20:51:33,plant_vase2,0.79,0.73,0.82,0.86,0.01,False
14/03/2020,20:54:03,plant_vase2,0.79,0.73,0.82,0.8,0.01,False
14/03/2020,20:56:33,plant_vase2,0.79,0.73,0.81,0.8,0.0,False
14/03/2020,20:59:03,plant_vase2,0.79,0.73,0.82,0.9,0.01,False
14/03/2020,21:01:33,plant_vase2,0.79,0.73,0.83,0.89,0.01,False
14/03/2020,21:04:03,plant_vase2,0.79,0.74,0.86,0.88,0.0,False
14/03/2020,21:06:34,plant_vase2,0.79,0.73,0.82,0.85,0.01,False
14/03/2020,21:09:04,plant_vase2,0.79,0.73,0.83,0.88,0.01,False
14/03/2020,21:11:34,plant_vase2,0.79,0.73,0.82,0.88,0.01,False
14/03/2020,21:14:04,plant_vase2,0.79,0.73,0.83,0.86,0.01,False
14/03/2020,21:16:34,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
14/03/2020,21:19:04,plant_vase2,0.79,0.73,0.85,0.83,0.01,False
14/03/2020,21:21:34,plant_vase2,0.79,0.73,0.83,0.88,0.01,False
14/03/2020,21:24:05,plant_vase2,0.79,0.73,0.83,0.88,0.01,False
14/03/2020,21:26:35,plant_vase2,0.79,0.73,0.83,0.8,0.0,False
14/03/2020,21:29:05,plant_vase2,0.79,0.73,0.83,0.8,0.01,False
14/03/2020,21:31:35,plant_vase2,0.79,0.73,0.82,0.8,0.01,False
14/03/2020,21:34:05,plant_vase2,0.79,0.73,0.82,0.89,0.01,False
14/03/2020,21:36:35,plant_vase2,0.79,0.73,0.82,0.86,0.01,False
14/03/2020,21:39:06,plant_vase2,0.79,0.74,0.85,0.88,0.01,False
14/03/2020,21:41:36,plant_vase2,0.78,0.73,0.79,0.88,0.01,False
14/03/2020,21:44:06,plant_vase2,0.78,0.72,0.76,0.87,0.01,False
14/03/2020,21:46:36,plant_vase2,0.79,0.74,0.84,0.86,0.01,False
14/03/2020,21:49:06,plant_vase2,0.8,0.74,0.87,0.89,0.01,False
14/03/2020,21:51:36,plant_vase2,0.78,0.73,0.8,0.8,0.01,False
14/03/2020,21:54:06,plant_vase2,0.79,0.73,0.84,0.89,0.01,False
14/03/2020,21:56:37,plant_vase2,0.79,0.73,0.83,0.86,0.0,False
14/03/2020,21:59:07,plant_vase2,0.79,0.73,0.85,0.88,0.01,False
14/03/2020,22:01:37,plant_vase2,0.79,0.73,0.81,0.89,0.01,False
14/03/2020,22:04:07,plant_vase2,0.79,0.73,0.82,0.85,0.01,False
14/03/2020,22:06:37,plant_vase2,0.79,0.73,0.82,0.86,0.0,False
14/03/2020,22:09:07,plant_vase2,0.79,0.73,0.83,0.88,0.01,False
14/03/2020,22:11:38,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
14/03/2020,22:14:08,plant_vase2,0.79,0.73,0.82,0.87,0.01,False
14/03/2020,22:16:38,plant_vase2,0.79,0.73,0.83,0.88,0.01,False
14/03/2020,22:19:08,plant_vase2,0.79,0.73,0.83,0.8,0.01,False
14/03/2020,22:21:38,plant_vase2,0.79,0.73,0.83,0.8,0.01,False
14/03/2020,22:24:08,plant_vase2,0.78,0.72,0.79,0.83,0.01,False
14/03/2020,22:26:39,plant_vase2,0.79,0.73,0.85,0.87,0.01,False
14/03/2020,22:29:09,plant_vase2,0.8,0.73,0.87,0.87,0.01,False
14/03/2020,22:31:39,plant_vase2,0.8,0.73,0.86,0.88,0.01,False
14/03/2020,22:34:09,plant_vase2,0.79,0.73,0.85,0.89,0.01,False
14/03/2020,22:36:39,plant_vase2,0.79,0.73,0.86,0.88,0.01,False
14/03/2020,22:39:09,plant_vase2,0.79,0.73,0.85,0.87,0.01,False
14/03/2020,22:41:39,plant_vase2,0.79,0.73,0.84,0.88,0.01,False
14/03/2020,22:44:10,plant_vase2,0.78,0.72,0.8,0.77,0.0,False
14/03/2020,22:46:40,plant_vase2,0.79,0.73,0.85,0.88,0.01,False
14/03/2020,22:49:10,plant_vase2,0.79,0.73,0.84,0.88,0.0,False
14/03/2020,22:51:40,plant_vase2,0.79,0.73,0.82,0.88,0.0,False
14/03/2020,22:54:10,plant_vase2,0.79,0.73,0.86,0.88,0.01,False
14/03/2020,22:56:40,plant_vase2,0.79,0.73,0.86,0.78,0.0,False
14/03/2020,22:59:11,plant_vase2,0.79,0.73,0.85,0.88,0.01,False
14/03/2020,23:01:41,plant_vase2,0.79,0.73,0.86,0.88,0.01,False
14/03/2020,23:04:11,plant_vase2,0.79,0.72,0.81,0.88,0.01,False
14/03/2020,23:06:41,plant_vase2,0.79,0.73,0.86,0.88,0.0,False
14/03/2020,23:09:11,plant_vase2,0.78,0.72,0.8,0.88,0.01,False
14/03/2020,23:11:41,plant_vase2,0.79,0.73,0.84,0.88,0.01,False
14/03/2020,23:14:11,plant_vase2,0.79,0.72,0.81,0.82,0.01,False
14/03/2020,23:16:42,plant_vase2,0.79,0.73,0.83,0.86,0.01,False
14/03/2020,23:19:12,plant_vase2,0.79,0.72,0.82,0.83,0.01,False
14/03/2020,23:21:42,plant_vase2,0.79,0.73,0.86,0.88,0.01,False
14/03/2020,23:24:12,plant_vase2,0.79,0.73,0.83,0.88,0.01,False
14/03/2020,23:26:42,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
14/03/2020,23:29:12,plant_vase2,0.79,0.73,0.85,0.88,0.01,False
14/03/2020,23:31:43,plant_vase2,0.79,0.72,0.8,0.87,0.01,False
14/03/2020,23:34:13,plant_vase2,0.79,0.73,0.86,0.87,0.01,False
14/03/2020,23:36:43,plant_vase2,0.79,0.72,0.82,0.87,0.01,False
14/03/2020,23:39:13,plant_vase2,0.79,0.73,0.85,0.88,0.01,False
14/03/2020,23:41:43,plant_vase2,0.79,0.72,0.83,0.89,0.01,False
14/03/2020,23:44:13,plant_vase2,0.78,0.72,0.81,0.79,0.01,False
14/03/2020,23:46:43,plant_vase2,0.78,0.71,0.79,0.79,0.01,False
14/03/2020,23:49:14,plant_vase2,0.79,0.73,0.84,0.88,0.01,False
14/03/2020,23:51:44,plant_vase2,0.79,0.72,0.83,0.88,0.01,False
14/03/2020,23:54:14,plant_vase2,0.79,0.72,0.83,0.88,0.01,False
14/03/2020,23:56:44,plant_vase2,0.79,0.72,0.82,0.79,0.01,False
14/03/2020,23:59:14,plant_vase2,0.79,0.72,0.84,0.79,0.01,False
15/03/2020,00:01:44,plant_vase2,0.79,0.72,0.84,0.79,0.01,False
15/03/2020,00:04:15,plant_vase2,0.79,0.72,0.84,0.79,0.01,False
15/03/2020,00:06:45,plant_vase2,0.79,0.72,0.84,0.79,0.01,False
15/03/2020,00:09:15,plant_vase2,0.79,0.72,0.84,0.79,0.01,False
15/03/2020,00:11:45,plant_vase2,0.79,0.73,0.84,0.84,0.01,False
15/03/2020,00:14:15,plant_vase2,0.79,0.73,0.86,0.88,0.01,False
15/03/2020,00:16:45,plant_vase2,0.79,0.72,0.83,0.88,0.01,False
15/03/2020,00:19:16,plant_vase2,0.79,0.73,0.84,0.88,0.01,False
15/03/2020,00:21:46,plant_vase2,0.79,0.72,0.84,0.79,0.01,False
15/03/2020,00:24:16,plant_vase2,0.79,0.76,0.85,0.88,0.01,False
15/03/2020,00:26:46,plant_vase2,0.79,0.76,0.85,0.87,0.01,False
15/03/2020,00:29:16,plant_vase2,0.79,0.76,0.86,0.89,0.01,False
15/03/2020,00:31:46,plant_vase2,0.79,0.75,0.82,0.88,0.01,False
15/03/2020,00:34:16,plant_vase2,0.79,0.75,0.84,0.79,0.01,False
15/03/2020,00:36:47,plant_vase2,0.79,0.75,0.83,0.8,0.0,False
15/03/2020,00:39:17,plant_vase2,0.79,0.76,0.85,0.82,0.01,False
15/03/2020,00:41:47,plant_vase2,0.79,0.75,0.82,0.88,0.01,False
15/03/2020,00:44:17,plant_vase2,0.79,0.74,0.82,0.86,0.01,False
15/03/2020,00:46:47,plant_vase2,0.79,0.74,0.84,0.88,0.01,False
15/03/2020,00:49:17,plant_vase2,0.78,0.74,0.81,0.77,0.01,False
15/03/2020,00:51:48,plant_vase2,0.79,0.74,0.82,0.89,0.01,False
15/03/2020,00:54:18,plant_vase2,0.79,0.74,0.83,0.88,0.01,False
15/03/2020,00:56:48,plant_vase2,0.79,0.74,0.82,0.78,0.01,False
15/03/2020,00:59:18,plant_vase2,0.79,0.74,0.82,0.87,0.01,False
15/03/2020,01:01:48,plant_vase2,0.79,0.74,0.82,0.88,0.01,False
15/03/2020,01:04:18,plant_vase2,0.79,0.74,0.83,0.88,0.01,False
15/03/2020,01:06:48,plant_vase2,0.79,0.74,0.82,0.88,0.01,False
15/03/2020,01:09:19,plant_vase2,0.79,0.74,0.82,0.87,0.01,False
15/03/2020,01:11:49,plant_vase2,0.79,0.74,0.82,0.87,0.01,False
15/03/2020,01:14:19,plant_vase2,0.79,0.74,0.83,0.87,0.01,False
15/03/2020,01:16:49,plant_vase2,0.79,0.74,0.82,0.88,0.01,False
15/03/2020,01:19:19,plant_vase2,0.79,0.75,0.85,0.88,0.01,False
15/03/2020,01:21:49,plant_vase2,0.79,0.74,0.82,0.88,0.01,False
15/03/2020,01:24:20,plant_vase2,0.79,0.74,0.8,0.88,0.01,False
15/03/2020,01:26:50,plant_vase2,0.79,0.74,0.82,0.84,0.01,False
15/03/2020,01:29:20,plant_vase2,0.79,0.75,0.86,0.9,0.01,False
15/03/2020,01:31:50,plant_vase2,0.79,0.74,0.81,0.88,0.01,False
15/03/2020,01:34:20,plant_vase2,0.79,0.74,0.84,0.88,0.01,False
15/03/2020,01:36:50,plant_vase2,0.79,0.74,0.83,0.89,0.01,False
15/03/2020,01:39:20,plant_vase2,0.79,0.74,0.82,0.86,0.01,False
15/03/2020,01:41:51,plant_vase2,0.79,0.74,0.83,0.87,0.01,False
15/03/2020,01:44:21,plant_vase2,0.79,0.74,0.8,0.88,0.01,False
15/03/2020,01:46:51,plant_vase2,0.79,0.74,0.82,0.79,0.01,False
15/03/2020,01:49:21,plant_vase2,0.79,0.74,0.83,0.88,0.01,False
15/03/2020,01:51:51,plant_vase2,0.79,0.73,0.81,0.86,0.01,False
15/03/2020,01:54:21,plant_vase2,0.79,0.74,0.84,0.88,0.01,False
15/03/2020,01:56:52,plant_vase2,0.79,0.74,0.84,0.88,0.01,False
15/03/2020,01:59:22,plant_vase2,0.79,0.73,0.82,0.88,0.01,False
15/03/2020,02:01:52,plant_vase2,0.79,0.74,0.85,0.79,0.01,False
15/03/2020,02:04:22,plant_vase2,0.79,0.74,0.85,0.9,0.0,False
15/03/2020,02:06:52,plant_vase2,0.79,0.74,0.86,0.83,0.01,False
15/03/2020,02:09:22,plant_vase2,0.79,0.73,0.83,0.89,0.01,False
15/03/2020,02:11:53,plant_vase2,0.79,0.74,0.83,0.88,0.01,False
15/03/2020,02:14:23,plant_vase2,0.79,0.73,0.81,0.89,0.01,False
15/03/2020,02:16:53,plant_vase2,0.78,0.73,0.79,0.87,0.01,False
15/03/2020,02:19:23,plant_vase2,0.79,0.73,0.82,0.88,0.01,False
15/03/2020,02:21:53,plant_vase2,0.79,0.73,0.84,0.89,0.01,False
15/03/2020,02:24:23,plant_vase2,0.79,0.73,0.83,0.88,0.01,False
15/03/2020,02:26:53,plant_vase2,0.79,0.73,0.82,0.86,0.01,False
15/03/2020,02:29:24,plant_vase2,0.79,0.73,0.82,0.84,0.01,False
15/03/2020,02:31:54,plant_vase2,0.79,0.73,0.83,0.85,0.01,False
15/03/2020,02:34:24,plant_vase2,0.79,0.72,0.83,0.88,0.01,False
15/03/2020,02:36:54,plant_vase2,0.79,0.72,0.82,0.87,0.01,False
15/03/2020,02:39:24,plant_vase2,0.79,0.72,0.84,0.89,0.01,False
15/03/2020,02:41:54,plant_vase2,0.79,0.72,0.82,0.88,0.01,False
15/03/2020,02:44:25,plant_vase2,0.79,0.72,0.82,0.89,0.01,False
15/03/2020,02:46:55,plant_vase2,0.79,0.72,0.83,0.8,0.01,False
15/03/2020,02:49:25,plant_vase2,0.79,0.73,0.82,0.85,0.01,False
15/03/2020,02:51:55,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
15/03/2020,02:54:25,plant_vase2,0.79,0.73,0.82,0.87,0.01,False
15/03/2020,02:56:55,plant_vase2,0.79,0.73,0.83,0.87,0.01,False
15/03/2020,02:59:25,plant_vase2,0.8,0.73,0.86,0.87,0.01,False
15/03/2020,03:01:56,plant_vase2,0.79,0.73,0.84,0.84,0.0,False
15/03/2020,03:04:26,plant_vase2,0.79,0.73,0.82,0.87,0.01,False
15/03/2020,03:06:56,plant_vase2,0.78,0.72,0.79,0.79,0.01,False
15/03/2020,03:09:26,plant_vase2,0.79,0.72,0.82,0.88,0.01,False
15/03/2020,03:11:56,plant_vase2,0.79,0.72,0.82,0.88,0.01,False
15/03/2020,03:14:26,plant_vase2,0.79,0.72,0.83,0.88,0.01,False
15/03/2020,03:16:57,plant_vase2,0.79,0.71,0.81,0.87,0.01,False
15/03/2020,03:19:27,plant_vase2,0.79,0.71,0.8,0.87,0.01,False
15/03/2020,03:21:57,plant_vase2,0.79,0.72,0.81,0.87,0.01,False
15/03/2020,03:24:27,plant_vase2,0.79,0.71,0.8,0.85,0.01,False
15/03/2020,03:26:57,plant_vase2,0.79,0.71,0.81,0.84,0.01,False
15/03/2020,03:29:27,plant_vase2,0.79,0.72,0.81,0.84,0.01,False
